epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,507.436,0.81948,0.69076,1.08349,0.88224,0.72873,0.79592,0.49629,1.27104,0.75319,1.37069,0.000183855,0.000183855,0.000183855
77,513.874,0.80478,0.68347,1.07939,0.90281,0.72319,0.79618,0.49577,1.2656,0.75272,1.39683,0.000176786,0.000176786,0.000176786
78,520.276,0.80621,0.67606,1.07871,0.87799,0.71398,0.79094,0.48914,1.2929,0.77698,1.38727,0.000169718,0.000169718,0.000169718
79,526.675,0.81016,0.67823,1.07446,0.87833,0.74499,0.80436,0.48453,1.34643,0.746,1.4324,0.000162649,0.000162649,0.000162649
80,533.071,0.80947,0.67677,1.07743,0.9157,0.70869,0.79858,0.49872,1.26517,0.7537,1.37961,0.000155581,0.000155581,0.000155581
81,539.529,0.79271,0.66601,1.07065,0.86942,0.72775,0.7913,0.4934,1.2921,0.74716,1.39096,0.000148512,0.000148512,0.000148512
82,545.924,0.80077,0.66928,1.07246,0.90172,0.727,0.80328,0.49496,1.27745,0.74038,1.39083,0.000141443,0.000141443,0.000141443
83,552.373,0.79758,0.66437,1.06917,0.90429,0.70306,0.79447,0.49133,1.29662,0.75457,1.39469,0.000134375,0.000134375,0.000134375
84,558.802,0.79441,0.67163,1.07058,0.85272,0.74694,0.79828,0.49874,1.26345,0.75062,1.37702,0.000127306,0.000127306,0.000127306
85,565.219,0.78561,0.66086,1.06547,0.88221,0.74519,0.80162,0.5028,1.28183,0.75052,1.38964,0.000120238,0.000120238,0.000120238
86,571.639,0.78548,0.65553,1.06766,0.8739,0.74731,0.80872,0.49924,1.29474,0.74496,1.39202,0.000113169,0.000113169,0.000113169
87,578.032,0.78805,0.65451,1.06477,0.88225,0.73188,0.80151,0.49954,1.29944,0.74016,1.40411,0.0001061,0.0001061,0.0001061
88,584.397,0.78178,0.65545,1.06472,0.91412,0.71814,0.80669,0.50788,1.25534,0.73212,1.37812,9.90318e-05,9.90318e-05,9.90318e-05
89,590.826,0.77361,0.65097,1.06375,0.88087,0.74364,0.80778,0.51031,1.24872,0.72675,1.37277,9.19632e-05,9.19632e-05,9.19632e-05
90,597.272,0.77039,0.63932,1.05816,0.92822,0.71501,0.80439,0.5015,1.27716,0.73082,1.38444,8.48946e-05,8.48946e-05,8.48946e-05
91,604.405,0.78827,0.57917,1.06334,0.8955,0.71679,0.8018,0.49829,1.26639,0.75104,1.38286,7.7826e-05,7.7826e-05,7.7826e-05
92,610.676,0.76752,0.55939,1.05226,0.90272,0.71013,0.80022,0.49884,1.27246,0.74239,1.37945,7.07574e-05,7.07574e-05,7.07574e-05
93,616.956,0.76536,0.55275,1.04749,0.92411,0.71168,0.80506,0.50146,1.26999,0.74369,1.38098,6.36888e-05,6.36888e-05,6.36888e-05
94,623.273,0.76327,0.55044,1.04741,0.91592,0.72874,0.81018,0.50861,1.25537,0.72704,1.37152,5.66202e-05,5.66202e-05,5.66202e-05
95,629.506,0.75701,0.54663,1.045,0.89495,0.72361,0.80469,0.50355,1.26591,0.72686,1.37423,4.95516e-05,4.95516e-05,4.95516e-05
96,635.801,0.75625,0.54451,1.04535,0.90916,0.72837,0.80772,0.50368,1.27774,0.73434,1.37968,4.2483e-05,4.2483e-05,4.2483e-05
97,642.094,0.74357,0.53631,1.03862,0.89064,0.7403,0.80707,0.5026,1.26272,0.72178,1.36623,3.54144e-05,3.54144e-05,3.54144e-05
98,648.616,0.74308,0.53616,1.04203,0.90097,0.72687,0.80779,0.50934,1.25012,0.72204,1.36294,2.83458e-05,2.83458e-05,2.83458e-05
99,654.881,0.74386,0.53294,1.04285,0.9018,0.72812,0.81035,0.50957,1.24568,0.71763,1.3634,2.12772e-05,2.12772e-05,2.12772e-05
100,661.16,0.74353,0.53891,1.03711,0.91325,0.72185,0.81094,0.50993,1.24564,0.72164,1.36367,1.42086e-05,1.42086e-05,1.42086e-05
