epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,528.514,0.8975,0.81958,1.13261,0.88396,0.66523,0.75015,0.44365,1.4058,0.86012,1.42345,0.000134375,0.000134375,0.000134375
84,534.901,0.8958,0.82261,1.13284,0.88344,0.65452,0.75457,0.45213,1.38669,0.86255,1.41179,0.000127306,0.000127306,0.000127306
85,541.255,0.88362,0.8141,1.12759,0.89816,0.65774,0.75322,0.45935,1.37895,0.86022,1.40608,0.000120238,0.000120238,0.000120238
86,547.644,0.88735,0.81007,1.13141,0.86897,0.67551,0.7511,0.45489,1.38479,0.85328,1.41075,0.000113169,0.000113169,0.000113169
87,553.986,0.8891,0.80692,1.12759,0.86442,0.66265,0.75298,0.45119,1.41976,0.86561,1.43754,0.0001061,0.0001061,0.0001061
88,560.324,0.8839,0.81236,1.12773,0.87461,0.66936,0.75848,0.45353,1.3876,0.85831,1.40987,9.90318e-05,9.90318e-05,9.90318e-05
89,566.637,0.87926,0.80977,1.13028,0.87569,0.66897,0.75592,0.44865,1.39517,0.85923,1.41666,9.19632e-05,9.19632e-05,9.19632e-05
90,572.949,0.87073,0.79165,1.12232,0.89913,0.66184,0.75539,0.45192,1.3968,0.86474,1.41117,8.48946e-05,8.48946e-05,8.48946e-05
91,579.845,0.89538,0.72533,1.12676,0.86244,0.66949,0.74541,0.43804,1.41694,0.88183,1.42954,7.7826e-05,7.7826e-05,7.7826e-05
92,586.109,0.87784,0.70123,1.11834,0.85701,0.67535,0.74084,0.45012,1.38156,0.85443,1.40605,7.07574e-05,7.07574e-05,7.07574e-05
93,592.322,0.87684,0.69572,1.11576,0.86715,0.66804,0.74753,0.44518,1.39142,0.86582,1.41354,6.36888e-05,6.36888e-05,6.36888e-05
94,598.822,0.87895,0.69287,1.11606,0.8931,0.65607,0.7512,0.44664,1.39114,0.85036,1.41094,5.66202e-05,5.66202e-05,5.66202e-05
95,605.018,0.8743,0.69247,1.11485,0.89387,0.66018,0.75158,0.44531,1.38854,0.84778,1.41347,4.95516e-05,4.95516e-05,4.95516e-05
96,611.196,0.86676,0.6861,1.11121,0.89458,0.66527,0.75521,0.4476,1.40325,0.84369,1.41737,4.2483e-05,4.2483e-05,4.2483e-05
97,617.391,0.86541,0.6806,1.11193,0.87603,0.67836,0.75574,0.4503,1.3836,0.83774,1.40431,3.54144e-05,3.54144e-05,3.54144e-05
98,623.595,0.86266,0.68099,1.11308,0.86906,0.67416,0.75116,0.45355,1.3808,0.84142,1.40289,2.83458e-05,2.83458e-05,2.83458e-05
99,629.72,0.86269,0.68335,1.11317,0.89101,0.66539,0.75299,0.4524,1.38087,0.83774,1.40269,2.12772e-05,2.12772e-05,2.12772e-05
100,635.986,0.86241,0.68063,1.10884,0.85621,0.68647,0.75392,0.45145,1.3792,0.83761,1.40255,1.42086e-05,1.42086e-05,1.42086e-05
