epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,1405.13,0.80689,0.58698,1.06253,0.86782,0.72709,0.78787,0.49665,1.2759,0.72558,1.40937,0.0079408,0.0079408,0.0079408
158,1413.84,0.80856,0.58299,1.05777,0.87194,0.72345,0.79464,0.49676,1.26437,0.71968,1.38718,0.0079276,0.0079276,0.0079276
159,1422.56,0.80767,0.58689,1.05793,0.86555,0.73414,0.79332,0.50214,1.25683,0.72798,1.36759,0.0079144,0.0079144,0.0079144
160,1431.22,0.8042,0.58371,1.05475,0.87341,0.72,0.79049,0.49869,1.24958,0.71802,1.37967,0.0079012,0.0079012,0.0079012
161,1439.88,0.8012,0.576,1.05375,0.86341,0.73212,0.79677,0.50647,1.26371,0.72837,1.39273,0.007888,0.007888,0.007888
162,1448.63,0.80175,0.58149,1.05623,0.87538,0.73125,0.79893,0.49357,1.27769,0.72379,1.42123,0.0078748,0.0078748,0.0078748
163,1457.26,0.80845,0.58418,1.05806,0.87339,0.72351,0.78875,0.49076,1.26533,0.74844,1.41674,0.0078616,0.0078616,0.0078616
164,1465.9,0.81168,0.58478,1.05358,0.88421,0.72308,0.7919,0.49125,1.31008,0.7514,1.43885,0.0078484,0.0078484,0.0078484
165,1475.48,0.80251,0.58315,1.05758,0.8929,0.72401,0.79511,0.49389,1.28715,0.75195,1.43178,0.0078352,0.0078352,0.0078352
166,1484.26,0.80158,0.57742,1.0558,0.89852,0.71948,0.79039,0.48989,1.30266,0.7556,1.43059,0.007822,0.007822,0.007822
167,1492.87,0.80249,0.5757,1.05868,0.87971,0.73406,0.79534,0.49964,1.2833,0.76792,1.41702,0.0078088,0.0078088,0.0078088
168,1501.54,0.80114,0.58295,1.05365,0.86781,0.73901,0.79954,0.50533,1.28909,0.7534,1.41486,0.0077956,0.0077956,0.0077956
169,1510.24,0.79709,0.57199,1.05244,0.88092,0.72973,0.7963,0.5005,1.30717,0.75752,1.45807,0.0077824,0.0077824,0.0077824
170,1518.93,0.79725,0.57283,1.04891,0.89504,0.73265,0.80845,0.50164,1.31064,0.75096,1.45678,0.0077692,0.0077692,0.0077692
171,1527.61,0.79426,0.57458,1.04836,0.88793,0.71733,0.79659,0.50589,1.26856,0.72874,1.40969,0.007756,0.007756,0.007756
172,1536.31,0.79207,0.56767,1.04836,0.86893,0.73779,0.80386,0.50786,1.2729,0.73691,1.41872,0.0077428,0.0077428,0.0077428
173,1545.02,0.79302,0.57255,1.05288,0.88087,0.7388,0.80433,0.50573,1.26866,0.72301,1.42026,0.0077296,0.0077296,0.0077296
174,1553.77,0.79555,0.56722,1.05082,0.86481,0.74772,0.79762,0.49455,1.29505,0.73009,1.43693,0.0077164,0.0077164,0.0077164
175,1562.43,0.79137,0.5591,1.04406,0.88453,0.72562,0.80043,0.49919,1.27018,0.70997,1.4118,0.0077032,0.0077032,0.0077032
176,1571.13,0.79032,0.57006,1.05078,0.87745,0.73672,0.80014,0.50322,1.2579,0.71947,1.39375,0.00769,0.00769,0.00769
